hi,slug,peakIndex,peaked,issuesOpenedUpToPeak,demandUpToPeak,commitsUpToPeak,issuesClosedUpToPeak,lastOpen,lastClosed,lastCommit,openedPostLastCommit,downloadsUpTo,archived,starsUpTo,contributorsUpTo,versionsUpTo,age,dead,dateOfPeak,size,downloadsAtPeak,monSinceLastOpIssue,archivedSince,monSinceLastCommOrClosedIssue,monSinceLastComm,monSinceLastClosedIss
0,gajus/roarr,-1,FALSE,16,TRUE,120,13,2020-10,2020-10,2015-01,1,41940,0,808,0,48,39,FALSE,,571,6581,1,0,0,0,4
0,feross/clipboard-copy,-1,FALSE,14,TRUE,51,13,2020-12,2020-11,2015-01,1,2390780,0,556,0,11,43,FALSE,,46,47,1,0,1,1,1
0,ben-eb/grunt-available-tasks,24,TRUE,9,TRUE,28,7,2016-12,2016-08,2015-01,1,685889,0,82,86,6,68,FALSE,2016-12,101,0,6,0,3,6,3
0,canvg/canvg,-1,FALSE,121,TRUE,0,44,2020-12,2020-10,2015-01,3,41753,0,3107,252,1,68,FALSE,,30012,282,0,0,2,23,2
0,atom/fuzzaldrin,-1,FALSE,12,TRUE,1,2,2017-09,2018-02,2015-01,0,3485236,0,316,107,0,68,FALSE,,1215,249,7,0,13,16,13
0,redux-observable/redux-observable,-1,FALSE,65,TRUE,0,26,2020-12,2020-09,2015-01,3,86855,0,7804,25,18,53,FALSE,,7535,70,0,0,0,23,0
0,Rcomian/bunyan-rotating-file-stream,34,TRUE,12,TRUE,81,10,2020-11,2017-12,2015-01,8,325991,0,27,1,21,57,TRUE,2017-12,220,436,2,0,1,4,1
0,bevacqua/contra,-1,FALSE,0,FALSE,21,0,2015-01,2015-01,2015-01,0,1954738,0,764,248,6,68,FALSE,,279,13145,33,0,18,18,33
0,kriskowal/url2,-1,FALSE,2,TRUE,2,0,2015-07,2015-01,2015-01,2,9224568,0,5,10,1,68,FALSE,,9,392,26,0,31,31,33
0,coolov/artemis,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,3555,0,5,0,0,67,FALSE,,728,28285,33,0,33,33,33
0,drudge/node-gpg,49,TRUE,13,TRUE,27,5,2020-01,2020-05,2015-01,0,993258,0,116,40,2,68,FALSE,2019-01,47,3414,3,0,22,24,22
0,kumarharsh/custom-event-polyfill,-1,FALSE,0,FALSE,46,0,2020-01,2015-01,2015-01,1,3744990,0,55,14,12,68,FALSE,,84,3208,48,0,2,2,48
0,scniro/react-codemirror2,-1,FALSE,113,TRUE,154,63,2020-12,2020-05,2015-01,8,3386665,0,1504,0,42,40,FALSE,,8240,4548,0,0,2,5,2
0,Azure/ms-rest-js,-1,FALSE,121,TRUE,546,43,2020-12,2020-10,2015-01,2,127356,0,53,0,138,37,FALSE,,4257,7450,0,0,0,0,0
0,fengyuanchen/is-array-buffer,38,TRUE,0,FALSE,17,0,2015-01,2015-01,2015-01,0,240202,0,6,0,4,60,FALSE,2018-04,327,7419,37,0,0,0,37
0,ember-cli/ember-export-application-global,-1,FALSE,5,TRUE,45,3,2018-08,2015-07,2015-01,4,6091093,0,15,30,6,68,FALSE,,3546,5054,1,0,12,12,30
0,gka/chroma.js,-1,FALSE,78,TRUE,161,68,2020-12,2019-10,2015-01,8,1391415,0,8920,198,19,68,FALSE,,2646,8563,0,0,0,1,0
0,react-navigation/react-navigation-stack,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,388,0,0,26,FALSE,,3911,6294,37,0,37,37,37
0,erikras/lru-memoize,36,TRUE,6,TRUE,34,1,2019-02,2017-04,2015-01,4,596630,0,317,15,7,62,FALSE,2018-02,497,113,2,0,4,4,9
0,format-message/format-message,-1,FALSE,50,TRUE,0,18,2020-04,2019-08,2015-01,4,288262,0,195,0,47,68,FALSE,,2036,1114,5,0,6,35,6
0,bevacqua/ticky,-1,FALSE,0,FALSE,2,0,2015-01,2015-01,2015-01,0,2277872,0,2,1,2,63,FALSE,,2,11,35,0,20,20,35
0,igroff/node-simplog,33,TRUE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,494368,0,2,23,5,68,FALSE,2017-11,27,1429,32,0,14,14,32
0,manuelstofer/json-pointer,-1,FALSE,4,TRUE,35,1,2018-02,2016-01,2015-01,3,2522266,0,167,50,6,68,FALSE,,129,946,19,0,12,12,20
0,demmer/bluebird-retry,-1,FALSE,20,TRUE,75,15,2019-08,2017-06,2015-01,6,914507,0,123,45,14,68,FALSE,,1007,2926,1,0,4,4,4
0,prettier/prettier-eslint-cli,-1,FALSE,57,TRUE,80,41,2020-11,2020-06,2015-01,3,588920,0,491,0,50,47,FALSE,,366,28,0,0,0,0,1
0,millermedeiros/esformatter-parser,40,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,1022568,0,1,0,1,55,FALSE,2018-06,2,7989,39,0,24,24,39
0,chbrown/rfc6902,-1,FALSE,21,TRUE,134,18,2020-09,2020-09,2015-01,1,1073892,0,251,107,22,68,FALSE,,1250,6914,3,0,1,1,3
0,avajs/babel-plugin-throws-helper,-1,FALSE,2,TRUE,0,0,2016-04,2015-01,2015-01,1,2146488,0,3,23,5,43,FALSE,,294,1199,23,0,39,39,39
0,sindresorhus/ow,-1,FALSE,22,TRUE,75,7,2020-12,2020-11,2015-01,2,405,0,3541,0,6,56,FALSE,,1389,1286,0,0,0,0,1
0,nickyout/fast-stable-stringify,38,TRUE,6,TRUE,96,5,2017-08,2017-09,2015-01,0,1115450,0,25,26,4,63,FALSE,2018-04,143,527,7,0,5,5,6
0,Andarist/use-latest,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,18,0,0,21,FALSE,,10,132,37,0,37,37,37
0,tapio/live-server,-1,FALSE,158,TRUE,269,78,2020-11,2018-11,2015-01,21,2009535,0,3903,190,13,68,FALSE,,280,1170,0,0,2,2,2
0,shouldjs/http,50,TRUE,4,TRUE,14,3,2017-03,2017-03,2015-01,1,1285620,0,12,9,4,68,FALSE,2019-04,14,7993,24,0,24,24,24
0,eemeli/intl-pluralrules,-1,FALSE,2,TRUE,40,2,2020-07,2020-04,2015-01,2,162593,0,24,3,5,61,FALSE,,508,393,1,0,0,0,1
0,emberjs/ember-test-helpers,-1,FALSE,164,TRUE,1296,91,2020-12,2020-12,2015-01,1,7414314,0,168,216,66,58,FALSE,,8634,10459,0,0,0,0,0
0,jakearchibald/idb-keyval,-1,FALSE,35,TRUE,62,17,2020-12,2020-08,2015-01,3,1312692,0,1868,0,21,50,FALSE,,551,677,1,0,2,5,2
0,philbooth/escomplex-js,15,TRUE,0,FALSE,11,0,2015-01,2015-01,2015-01,0,553438,0,8,24,2,68,FALSE,2016-05,194,0,14,0,5,5,14
0,microsoft/ApplicationInsights-node.js,-1,FALSE,30,TRUE,117,10,2020-12,2020-12,2015-01,2,4501,0,276,189,12,66,FALSE,,2820,562,4,0,4,4,4
0,bevacqua/atoa,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,130930,0,10,1,1,63,FALSE,,96,7455,14,0,7,7,14
0,Popmotion/popmotion/tree/master/packages/popmotion,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,13274,0,18938,582,59,63,FALSE,,49155,0,14,0,14,14,14
0,thejameskyle/import-inspector,34,TRUE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,342362,0,26,0,4,42,FALSE,2017-12,5,4234,33,0,5,5,33
0,cibernox/git-repo-version,-1,FALSE,14,TRUE,33,12,2018-02,2017-11,2015-01,1,5606423,0,8,17,10,68,FALSE,,19,6223,1,0,0,0,0
0,scarney81/pg-hstore,-1,FALSE,0,FALSE,9,1,2020-02,2015-03,2015-01,1,2303220,0,93,30,3,68,FALSE,,212,31923,33,0,30,30,30
0,react-component/resize-observer,-1,FALSE,0,FALSE,0,0,2020-05,2015-01,2015-01,2,0,0,120,0,0,15,FALSE,,3776,2491,33,0,33,33,33
0,assetgraph/urltools,50,TRUE,0,FALSE,29,0,2015-01,2015-01,2015-01,0,1041902,0,6,30,8,68,FALSE,2019-04,44,16390,49,0,7,7,49
0,peter-vilja/gulp-clean,-1,FALSE,7,TRUE,8,2,2018-06,2018-01,2015-01,2,9535860,0,178,46,2,68,FALSE,,24,31003,9,0,14,14,14
0,jhermsmeier/node-http-link-header,-1,FALSE,12,TRUE,68,4,2020-11,2020-09,2015-01,3,2095445,0,34,0,11,50,FALSE,,129,9407,3,0,3,3,3
0,maxogden/standard-format,14,TRUE,86,TRUE,241,32,2016-11,2016-11,2015-01,1,546954,0,267,184,32,68,FALSE,2016-02,170,46333,0,0,0,0,2
0,inikulin/os-family,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,26075,0,2,3,0,60,FALSE,,3,98,13,0,13,13,13
0,seanmonstar/intel,-1,FALSE,9,TRUE,20,2,2020-04,2016-08,2015-01,4,81591,0,199,191,3,68,FALSE,,512,0,4,0,1,1,4
0,medikoo/sprintf-kit,-1,FALSE,0,FALSE,0,0,2019-09,2015-01,2015-01,1,0,0,3,0,0,32,FALSE,,57,2577,13,0,13,13,13
0,mikolalysenko/snap-points-2d,37,TRUE,0,FALSE,37,0,2015-01,2015-01,2015-01,0,1109913,0,13,18,6,62,FALSE,2018-03,31,4097,36,0,0,0,36
0,broccolijs/broccoli-node-info,-1,FALSE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,284651,0,0,0,2,53,FALSE,,35,30271,36,0,14,14,36
0,clarkdo/postcss-import-resolver,-1,FALSE,0,FALSE,7,0,2015-01,2015-01,2015-01,0,102217,0,9,0,2,35,FALSE,,166,2589,36,0,1,1,36
0,jonschlinkert/ansi-grey,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,845964,0,4,1,2,65,FALSE,,100,4861,36,0,31,31,36
0,chemzqm/stack-source-map,22,TRUE,0,FALSE,26,0,2017-08,2017-03,2015-01,2,444012,0,98,24,6,60,FALSE,2016-12,45,1586,21,0,1,1,21
0,seanmonstar/dbug,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,307051,0,4,26,0,68,FALSE,,245,2976,21,0,21,21,21
0,node-machine/rttc,-1,FALSE,2,TRUE,568,0,2018-08,2015-01,2015-01,3,1454726,0,25,502,96,68,FALSE,,554,981,2,0,0,0,21
0,velocityzen/fsu,-1,FALSE,1,TRUE,12,1,2017-06,2017-06,2015-01,1,2013,0,2,12,5,67,FALSE,,402,6698,4,0,3,3,3
0,fancyboynet/babel-preset-es2015-without-strict,29,TRUE,2,TRUE,8,2,2016-08,2017-07,2015-01,0,751566,0,22,2,4,59,FALSE,2017-07,3,7647,10,0,10,10,16
0,jonschlinkert/ansi-magenta,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,200072,0,1,1,2,65,FALSE,,100,710,28,0,23,23,28
0,uxsolutions/bootstrap-datepicker,-1,FALSE,662,TRUE,0,270,2020-12,2020-08,2015-01,5,754681,0,12529,676,13,67,FALSE,,5899,5168,0,0,0,28,0
0,appium/logger,23,TRUE,0,FALSE,44,0,2015-01,2015-01,2015-01,0,1303714,0,2,37,13,66,FALSE,2017-01,29,292,22,0,0,0,22
0,tlvince/eslint-plugin-jasmine,-1,FALSE,30,TRUE,0,12,2020-06,2020-05,2015-01,1,647270,0,92,63,18,68,FALSE,,565,8154,0,0,0,22,0
0,metafizzy/fizzy-ui-utils,-1,FALSE,0,FALSE,18,0,2019-04,2018-02,2015-01,2,614948,0,41,14,8,68,FALSE,,72,0,22,0,4,4,22
0,hubot-scripts/hubot-redis-brain,44,TRUE,16,TRUE,55,13,2020-11,2018-01,2015-01,3,833955,0,65,7,4,68,FALSE,2018-10,30,184,3,0,8,13,8
0,seanmonstar/utcstring,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,3439620,0,0,4,0,68,FALSE,,124,14,43,0,43,43,43
0,desandro/matches-selector,-1,FALSE,0,FALSE,9,0,2015-01,2015-01,2015-01,0,4237587,0,30,27,4,68,FALSE,,21,4837,43,0,19,19,43
0,nuxt/youch,-1,FALSE,1,TRUE,38,0,2020-08,2020-08,2015-01,1,823048,0,29,0,12,38,FALSE,,141,1706,8,0,6,6,43
0,jmreidy/sauce-tunnel,33,TRUE,0,FALSE,45,0,2015-01,2015-01,2015-01,0,971837,0,27,82,7,68,FALSE,2017-09,125831,3589,32,0,14,14,32
0,ljharb/is-arrow-function,-1,FALSE,5,TRUE,48,5,2020-06,2020-02,2015-01,1,4688248,0,20,103,2,67,FALSE,,98,3342,1,0,1,1,1
0,newrelic/node-newrelic-aws-sdk,-1,FALSE,0,FALSE,0,0,2020-11,2020-09,2015-01,3,0,0,5,0,0,20,FALSE,,896,3194,32,0,32,32,32
0,thymikee/jest-preset-angular,-1,FALSE,66,TRUE,122,37,2020-12,2020-12,2015-01,1,81858,0,750,0,35,45,FALSE,,28529,11498,0,0,0,0,0
0,eighttrackmind/matrix-utilities,34,TRUE,1,TRUE,0,0,2016-08,2015-01,2015-01,1,1425858,0,3,26,0,68,FALSE,2017-12,27,5069,15,0,33,33,33
0,bevacqua/crossvent,-1,FALSE,10,TRUE,31,4,2016-07,2015-08,2015-01,3,1361230,0,41,26,14,67,FALSE,,59,4616,14,0,11,11,25
0,ember-cli/ember-cli-test-loader,-1,FALSE,11,TRUE,50,7,2018-12,2018-04,2015-01,2,2492259,0,10,31,6,58,FALSE,,58,4265,10,0,3,3,7
0,inikulin/promisify-event,-1,FALSE,1,TRUE,2,0,2017-05,2015-01,2015-01,1,382632,0,35,2,1,59,FALSE,,3,1989,6,0,22,22,33
0,litejs/crypto-lite,30,TRUE,0,FALSE,12,0,2015-01,2015-01,2015-01,0,576904,0,1,15,2,68,FALSE,2017-08,61,2595,29,0,0,0,29
0,sindresorhus/grunt-eslint,-1,FALSE,59,TRUE,66,49,2020-03,2019-06,2015-01,2,4829126,0,197,99,24,68,FALSE,,128,1999,1,0,1,1,1
0,oblador/react-native-animatable,-1,FALSE,114,TRUE,137,51,2020-12,2019-01,2015-01,22,279783,0,9255,74,14,59,FALSE,,5695,870,0,0,0,0,0
0,jackbearheart/email-addresses,-1,FALSE,8,TRUE,46,5,2020-11,2020-09,2015-01,2,502004,0,224,1,3,68,FALSE,,174,1655,5,0,1,1,1
0,minutebase/ember-inline-svg,41,TRUE,19,TRUE,83,4,2020-02,2019-10,2015-01,2,817001,0,90,29,15,68,FALSE,2018-07,1217,2468,2,0,1,1,38
0,jtblin/crypto-md5,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,1144157,0,8,1,1,66,FALSE,,112,5307,40,0,36,36,40
0,jonschlinkert/ansi-bold,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,1674931,0,1,1,2,65,FALSE,,100,853,40,0,35,35,40
0,jonschlinkert/ansi-bgred,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,1654457,0,1,1,2,65,FALSE,,100,480,40,0,35,35,40
0,Turfjs/turf-intersect,16,TRUE,7,TRUE,19,2,2018-12,2018-03,2015-01,2,176552,0,28,36,8,68,FALSE,2016-06,24,125,0,0,1,12,1
0,algolia/algoliasearch-helper-js,-1,FALSE,152,TRUE,706,73,2020-12,2020-06,2015-01,4,42448,0,164,53,35,67,FALSE,,5801,1514,0,0,0,0,0
0,Dexus/pem,-1,FALSE,20,TRUE,0,20,2020-12,2020-01,2015-01,4,193548,0,538,77,10,68,FALSE,,4701,14927,0,0,0,15,0
0,DamonOehlman/detect-browser,-1,FALSE,5,TRUE,13,1,2020-12,2020-10,2015-01,2,21242,0,609,24,4,68,FALSE,,206,0,3,0,2,2,3
0,donmccurdy/hex2dec,-1,FALSE,1,TRUE,25,1,2018-11,2018-12,2015-01,0,791626,0,25,0,5,53,FALSE,,99,3971,2,0,0,0,1
0,atom/grim,-1,FALSE,3,TRUE,42,1,2015-07,2015-04,2015-01,2,12558532,0,12,28,13,68,FALSE,,76,320,40,0,17,17,43
-3,shtylman/qr.js,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,3102438,0,147,0,0,68,FALSE,,76,865,47,0,28,28,47
0,TiddoLangerak/webpack-fail-plugin,51,TRUE,6,TRUE,24,6,2016-11,2017-08,2015-01,0,1440694,0,42,9,8,63,FALSE,2019-05,9,3451,29,0,20,20,20
0,amwmedia/node-plop,-1,FALSE,70,TRUE,299,54,2020-12,2020-10,2015-01,2,4283514,0,146,2,29,48,FALSE,,1681,728,0,0,0,0,0
0,taijinlee/humanize,-1,FALSE,4,TRUE,0,0,2017-01,2015-01,2015-01,4,7648956,0,359,46,0,68,FALSE,,329,2211,27,0,50,50,50
0,overlookmotel/require-folder-tree,39,TRUE,1,TRUE,44,1,2018-07,2020-03,2015-01,0,899495,0,3,62,13,68,FALSE,2018-05,42,812,11,0,33,33,38
0,TheLarkInn/angular2-template-loader,-1,FALSE,48,TRUE,37,7,2019-03,2017-02,2015-01,11,6015236,0,207,0,13,54,FALSE,,36,5599,3,0,14,14,14
0,jonschlinkert/ansi-underline,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,1210545,0,2,1,2,65,FALSE,,100,1277,38,0,33,33,38
0,marcuswestin/store.js,-1,FALSE,121,TRUE,151,61,2020-07,2019-04,2015-01,7,2164581,0,13771,249,18,68,FALSE,,621,1210,0,0,0,0,8
0,coderaiser/node-checkup,50,TRUE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,1123854,0,1,19,5,68,FALSE,2019-04,172,3430,49,0,43,43,49
0,JetBrains/svg-sprite-loader,-1,FALSE,282,TRUE,0,135,2020-12,2020-12,2015-01,1,4510415,0,1895,77,102,62,FALSE,,1950,4232,0,0,3,49,3
0,yola/classlist-polyfill,-1,FALSE,6,TRUE,18,1,2019-01,2017-05,2015-01,2,4844095,0,55,44,4,67,FALSE,,59,39,2,0,22,22,22
0,timhudson/boolify,-1,FALSE,3,TRUE,9,2,2015-03,2015-05,2015-01,0,5916558,0,2,9,2,67,FALSE,,7,4719,46,0,22,22,44
-3,jared-stilwell/escomplex-traits,34,TRUE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,1410688,0,3,0,0,68,FALSE,2017-12,7,4383,33,0,24,24,33
0,jonschlinkert/ansi-bgblack,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,471713,0,1,1,2,65,FALSE,,100,6498,33,0,28,28,33
0,jonschlinkert/ansi-blue,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,471801,0,3,1,2,65,FALSE,,100,4495,33,0,28,28,33
0,jonschlinkert/ansi-bgyellow,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,471635,0,1,1,2,65,FALSE,,100,11853,33,0,28,28,33
0,git@github.com:qualiancy/tea-type,22,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,605758,0,1,6,0,68,FALSE,2016-12,116,0,21,0,21,21,21
0,jonschlinkert/ansi-dim,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,69788,0,1,1,2,65,FALSE,,100,2784,21,0,16,16,21
0,jonschlinkert/ansi-bggreen,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,69792,0,1,1,2,65,FALSE,,100,4998,21,0,16,16,21
0,jonschlinkert/ansi-bgcyan,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,69768,0,1,1,2,65,FALSE,,100,43,21,0,16,16,21
0,krakenjs/confit,19,TRUE,13,TRUE,65,7,2017-07,2017-03,2015-01,2,771926,0,60,104,6,68,FALSE,2016-09,375,39,1,0,1,1,1
0,jonschlinkert/ansi-black,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,46173,0,1,1,2,65,FALSE,,100,36,18,0,13,13,18
0,springernature/hasbin,-1,FALSE,4,TRUE,43,3,2016-06,2016-05,2015-01,2,221850,0,31,37,0,65,FALSE,,28,2376,2,0,3,3,3
0,jonschlinkert/ansi-bgwhite,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,46168,0,1,1,2,65,FALSE,,100,258,18,0,13,13,18
0,avajs/pretty-format,31,TRUE,0,FALSE,113,0,2015-01,2015-01,2015-01,0,629951,1,1,17,4,45,FALSE,2017-07,243,1387,30,0,0,0,30
0,jonschlinkert/ansi-bgblue,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,270343,0,1,1,2,65,FALSE,,100,632,30,0,25,25,30
0,jcoglan/node-csprng,-1,FALSE,1,TRUE,3,1,2016-09,2017-01,2015-01,0,1895158,0,34,4,1,68,FALSE,,4,1152,11,0,7,7,7
0,jonschlinkert/ansi-bgmagenta,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,270237,0,1,1,2,65,FALSE,,100,0,30,0,25,25,30
0,chenzhenxi/element-remove,45,TRUE,2,TRUE,14,1,2019-05,2018-09,2015-01,2,408357,0,21,0,4,36,FALSE,2018-11,11,3714,1,0,0,0,1
0,jonschlinkert/ansi-reset,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,2728831,0,2,1,2,65,FALSE,,100,21521,44,0,39,39,44
0,jonschlinkert/ansi-italic,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,2728894,0,1,1,2,65,FALSE,,100,3136,44,0,39,39,44
0,ben-ng/sourcemap-validator,-1,FALSE,4,TRUE,19,0,2017-05,2015-01,2015-01,2,4196483,0,38,23,4,68,FALSE,,305,10268,17,0,7,7,44
0,dangmai/escape-latex,-1,FALSE,6,TRUE,70,6,2018-06,2018-06,2015-01,1,13070377,0,11,10,13,68,FALSE,,135,3505,24,0,3,3,24
0,stefanpenner/resolve-package-path,-1,FALSE,7,TRUE,88,2,2020-10,2020-10,2015-01,1,11771918,0,18,0,22,22,FALSE,,325,408,2,0,6,6,6
0,chilts/data2xml,27,TRUE,10,TRUE,10,6,2017-01,2018-11,2015-01,0,545155,0,60,66,4,68,FALSE,2017-05,70,9609,3,0,10,12,10
0,DevExpress/testcafe-reporter-json,-1,FALSE,1,TRUE,16,0,2019-07,2019-07,2015-01,1,114982,0,8,7,3,59,FALSE,,198,82,2,0,2,2,26
0,jonschlinkert/error-symbol,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,137871,0,2,1,1,65,FALSE,,100,354,26,0,21,21,26
0,jonschlinkert/ansi-strikethrough,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,136798,0,1,1,2,65,FALSE,,100,1154,26,0,21,21,26
0,janraasch/gulp-coffeelint,15,TRUE,5,TRUE,34,7,2017-12,2017-08,2015-01,2,434229,0,55,116,2,68,FALSE,2016-05,137,0,3,0,1,1,3
0,jonschlinkert/ansi-hidden,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,18805,0,1,1,2,65,FALSE,,100,0,14,0,9,9,14
0,jonschlinkert/ansi-inverse,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,18812,0,1,1,2,65,FALSE,,100,8172,14,0,9,9,14
0,ember-cli/broccoli-builder,-1,FALSE,0,FALSE,0,0,2018-07,2015-01,2015-01,4,0,0,1,512,0,52,FALSE,,1321,0,14,0,14,14,14
0,jared-stilwell/complexity-report,18,TRUE,9,TRUE,33,1,2018-10,2016-06,2015-01,8,845252,0,191,357,6,68,FALSE,2016-08,375,593,0,0,1,2,1
0,joepie91/node-stream-length,-1,FALSE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,48328,0,7,0,3,68,FALSE,,132,39,17,0,16,16,17
0,snyk/snyk-go-parser,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,6,0,0,20,FALSE,,161,23102,17,0,17,17,17
0,postmanlabs/postman-runtime,-1,FALSE,0,FALSE,213,0,2015-01,2015-01,2015-01,0,9992,0,152,0,19,53,FALSE,,9189,3284,17,0,0,0,17
0,rsschermer/ember-multiselect-checkboxes,9,TRUE,9,TRUE,44,7,2018-03,2018-03,2015-01,1,366114,0,76,72,13,68,FALSE,2015-09,1785,0,1,0,0,0,0
0,jonschlinkert/warning-symbol,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,200,0,2,1,1,65,FALSE,,100,0,8,0,3,3,8
0,inikulin/read-file-relative,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,8,8,0,60,FALSE,,168,334,8,0,8,8,8
0,sairion/svg-inline-loader,-1,FALSE,10,TRUE,24,3,2019-08,2017-07,2015-01,10,14013,0,488,18,6,67,FALSE,,216,6227,0,0,0,0,1
0,Turfjs/turf-bboxPolygon,19,TRUE,1,TRUE,16,1,2015-02,2016-02,2015-01,0,283514,0,1,36,12,68,FALSE,2016-09,14,0,16,0,5,7,5
0,DevExpress/testcafe-reporter-xunit,-1,FALSE,1,TRUE,10,1,2020-04,2019-10,2015-01,3,49914,0,10,6,2,59,FALSE,,377,0,7,0,0,0,7
0,postmanlabs/postman-collection-transformer,-1,FALSE,8,TRUE,152,2,2019-11,2020-12,2015-01,0,79115,0,58,18,32,63,FALSE,,3774,4689,0,0,0,0,1
0,jonschlinkert/info-symbol,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,21924,0,3,1,1,65,FALSE,,100,397,18,0,13,13,18
0,exponentjs/exists-async,38,TRUE,0,FALSE,3,0,2015-01,2015-01,2015-01,0,880942,0,1,3,2,62,FALSE,2018-04,144,4457,37,0,28,28,37
0,inikulin/replicator,-1,FALSE,1,TRUE,23,1,2020-06,2018-12,2015-01,2,533022,0,24,1,3,55,FALSE,,89,1647,20,0,20,20,20
0,inikulin/bin-v8-flags-filter,-1,FALSE,0,FALSE,17,0,2015-01,2015-01,2015-01,0,492109,0,8,0,5,48,FALSE,,18,2929,37,0,3,3,37
0,jcoglan/sequin,-1,FALSE,0,FALSE,9,0,2015-01,2015-01,2015-01,0,2772961,0,3,6,1,68,FALSE,,11,10772,37,0,11,11,37
0,aaditmshah/lexer,16,TRUE,1,TRUE,5,2,2018-05,2018-06,2015-01,0,90077,0,398,4,1,68,FALSE,2016-06,23,0,3,0,3,7,3
0,inikulin/time-limit-promise,-1,FALSE,0,FALSE,5,0,2017-01,2017-01,2015-01,1,31645,0,11,5,3,59,FALSE,,10,2147,15,0,4,4,15
0,mikolalysenko/binary-search-bounds,-1,FALSE,1,TRUE,13,0,2017-04,2015-01,2015-01,2,65719,0,84,28,4,68,FALSE,,24,2856,9,0,0,0,15
0,emberjs/ember-qunit,-1,FALSE,61,TRUE,152,25,2020-12,2020-12,2015-01,1,496333,0,256,196,4,68,FALSE,,6163,2834,0,0,0,0,0
0,jonschlinkert/delete,6,TRUE,0,FALSE,4,0,2017-10,2016-05,2015-01,2,162196,0,22,24,0,68,FALSE,2015-06,31,5003,5,0,2,2,5
0,DevExpress/testcafe-reporter-spec,-1,FALSE,0,FALSE,0,0,2017-12,2019-02,2015-01,0,0,0,6,8,0,59,FALSE,,431,2728,5,0,5,5,5
0,DevExpress/testcafe-reporter-minimal,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,3,7,0,59,FALSE,,375,18,5,0,5,5,5
0,DevExpress/testcafe-reporter-list,-1,FALSE,0,FALSE,0,0,2017-09,2017-09,2015-01,1,0,0,4,9,0,59,FALSE,,428,10876,5,0,5,5,5
0,thejameskyle/is-webpack-bundle,34,TRUE,0,FALSE,2,0,2015-01,2015-01,2015-01,0,343291,0,5,0,1,42,FALSE,2017-12,2,5938,33,0,5,5,33
0,storybookjs/browser-semver,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,3,209,0,5,FALSE,,1024,3937,33,0,33,33,33
